Crop_Name,Question,Answer,Label
በቆሎ,ለበቆሎ የሚመከሩት የዚንክ አተገባበር መጠኖች ምን ምን ናቸው?,ለበቆሎ የሚመከር የዚንክ አተገባበር ዋጋ በአፈር ምርመራ ውጤቶች እና በተወሰኑ የሰብል ፍላጎቶች ላይ የተመሰረተ ነው። በአጠቃላይ ከ5 እስከ 10 ኪሎ ግራም ዚንክ በሄክታር እንደ አስፈላጊነቱ ይተገበራል።,Fertilizer
በቆሎ,የውሃ እጥረት ባለባቸው ክልሎች በቆሎ ሊበቅል ይችላል?,የውሃ እጥረት ባለባቸው ክልሎች የበቆሎ ልማት ቀልጣፋ የውሃ አያያዝ ተግባራትን ማለትም የጠብታ መስኖን mulching እና የሰብል ውሃ ፍላጎትን መሰረት ባደረገ የመስኖ እቅድ ማውጣትን ይጠይቃል።,Cultivation
በቆሎ,በበቆሎ እርሻ ውስጥ አረንጓዴ ፍግ መጠቀም ምን ጥቅሞች አሉት?,በበቆሎ እርሻ ላይ አረንጓዴ ፍግ መጠቀም የአፈርን ለምነት ያሻሽላል ኦርጋኒክ ቁስ አካልን የንጥረ-ምግቦችን ብስክሌት ያሻሽላል እና በአፈር መበልጸግ ላይ ባለው የውጭ ግብአቶች ላይ ያለውን ጥገኝነት ይቀንሳል።,Cultivation
በቆሎ,የበቆሎ ጥቃቅን ንጥረ ነገሮች እጥረት ምልክቶች ምንድ ናቸው?,የበቆሎ ጥቃቅን ንጥረ ነገሮች እጥረት ምልክቶች እንደ ንጥረ ነገሩ ይለያያሉ። የተለመዱ ምልክቶች ቅጠል ክሎሮሲስ የእድገት እድገትን እና ያልተለመደ የእፅዋት እድገትን ያካትታሉ።,Cultivation
በቆሎ,የመስኖ ተደራሽነት ውስን በሆነባቸው ክልሎች በቆሎ ሊበቅል ይችላል?,ዝቅተኛ የመስኖ ተደራሽነት ባለባቸው ክልሎች በቆሎ ሊበቅል ይችላል; ሆኖም ድርቅን ተቋቁሞ የውሃ አጠቃቀምን የተቀላጠፈ የበቆሎ ዝርያዎችን መምረጥ አስፈላጊ ነው።,Cultivation
በቆሎ,በበቆሎ እርሻ ላይ ባዮሎጂካል ተባይ መቆጣጠሪያን መጠቀም ምን ጥቅሞች አሉት?,በበቆሎ እርሻ ውስጥ ባዮሎጂያዊ የተባይ መቆጣጠሪያን መጠቀም በኬሚካል ፀረ ተባይ መድኃኒቶች ላይ ያለውን ጥገኝነት ይቀንሳል የተፈጥሮ ተባይ መቆጣጠሪያ ዘዴዎች ጠቃሚ ነፍሳትን ይጠብቃሉ,Pesticide
በቆሎ,በእነማይ ወረዳ ለበቆሎ ለመትከል የሚመከሩ መጠኖች ምን ምን ናቸው?,በእነማይ ወረዳ የሚመከር የበቆሎ እፍጋቶች በሄክታር ከ50000 እስከ 60000 የሚደርሱ ተክሎች ይገኛሉ።,Cultivation
በቆሎ,በሸበል በረንታ ወረዳ አርሶ አደሮች በበቆሎ ማሳ ላይ ያለውን አረም እንዴት መከላከል ይችላሉ?,በሸበል በረንታ ወረዳ በበቆሎ ማሳ ላይ ያለውን የእምቦጭ አረም ለመከላከል የቅድመ መከላከል እና ድህረ ወረርሽኞችን በመጠቀም መከላከል።,Pesticide
በቆሎ,በምስራቅ ጎጃም ለበቆሎ ልማት ተስማሚ የአፈር ፒኤች መጠን ምን ያህል ነው?,በምስራቅ ጎጃም ለበቆሎ ልማት ተስማሚ የአፈር ፒኤች መጠን ከ5.8 እስከ 7.0 ይደርሳል።,Soil
በቆሎ,በምዕራብ ጎጃም በበቆሎ ሰብል ላይ አርሶ አደሮች ቸልተኛነትን እንዴት መከላከል ይችላሉ?,ተገቢውን የሰብል ማሽከርከር እና ፀረ ተባይ መድኃኒቶችን በወቅቱ በመተግበር በበቆሎ ሰብሎች ላይ የዱላ አሰልቺዎችን መከላከል።,Pesticide
በቆሎ,በእነማይ ወረዳ በበቆሎ ሰብሎች ላይ የሚደርሱት የተለመዱ በሽታዎች ምን ምን ናቸው?,በእነማይ ወረዳ በበቆሎ ሰብል ላይ የሚያደርሱት የተለመዱ በሽታዎች የበቆሎ ዝገት ግራጫ ቅጠል ቦታ እና የሰሜኑ ቅጠል በሽታ ይጠቀሳሉ።,Pesticide
በቆሎ,በሸበል በረንታ ወረዳ ለበቆሎ የሚመከር የናይትሮጅን አጠቃቀም መጠን ምን ያህል ነው?,በሸበል በረንታ ወረዳ የሚመከር የናይትሮጅን አጠቃቀም መጠን በአፈር ለምነት ላይ የተመሰረተ ሲሆን በአፈር ምርመራም ይወሰናል።,Fertilizer
በቆሎ,በምስራቅ ጎጃም ለበቆሎ ልማት ተስማሚ የሆነ የሙቀት መጠን ምን ያህል ነው?,በምስራቅ ጎጃም ለበቆሎ ልማት ተስማሚ የሆነ የሙቀት መጠን በምርት ዘመኑ ከ20 እስከ 30 ዲግሪ ሴልሺየስ ነው።,Cultivation
በቆሎ,በምዕራብ ጎጃም አርሶ አደሮች የውሃ አጠቃቀምን በበቆሎ መስኖ እንዴት ማመቻቸት ይችላሉ?,ቀልጣፋ የመስኖ ዘዴዎችን ለምሳሌ የጠብታ መስኖን ወይም የአፈር እርጥበት ዳሳሾችን በመጠቀም በምዕራብ ጎጃም በበቆሎ መስኖ ላይ ያለውን የውሃ አጠቃቀም ማሳደግ።,Irrigation
በቆሎ,በእነማይ ወረዳ ከፍተኛ ምርት ለማግኘት የሚመከሩ የበቆሎ ዝርያዎች ምን ምን ናቸው?,በእነማይ ወረዳ ከፍተኛ ምርት ለማግኘት የሚመከሩ የበቆሎ ዝርያዎች BH546 BH661 እና BH1404 ያካትታሉ።,Varieties
በቆሎ,በሸበል በረንታ ወረዳ የበቆሎ ሰብሎችን የሚያጠቁ ተባዮች ምን ምን ናቸው?,በሸበል በረንታ ወረዳ የበቆሎ ሰብሎችን የሚያጠቁ የተለመዱ ተባዮች የሰራዊት ትሎች የበቆሎ ጆሮ ትሎች እና ገለባ ቦረቦረ ይገኙበታል።,Pesticide
በቆሎ,በምስራቅ ጎጃም ለበቆሎ ልማት ተስማሚ የአፈር እርጥበት ደረጃ ምን ያህል ነው?,በምስራቅ ጎጃም ለበቆሎ ልማት ተስማሚ የአፈር እርጥበት መጠን በምርት ዘመኑ የማሳ አቅም ከ75% እስከ 80% ይደርሳል።,Soil
በቆሎ,በምዕራብ ጎጃም አርሶ አደሮች በበቆሎ ማሳ ላይ ያለውን የአበባ ዘር ስርጭት እንዴት ማሳደግ ይችላሉ?,በእጽዋት መካከል በቂ የሆነ ክፍተትን በማረጋገጥ እና የአበባ ዘር ስርጭትን ለመከላከል የንፋስ መከላከያዎችን በማዘጋጀት በበቆሎ ማሳ ላይ ያለውን የአበባ ዘር ስርጭትን ያሻሽሉ።,Cultivation
በቆሎ,በእነማይ ወረዳ ለበቆሎ የሚመከር የፎስፈረስ አፕሊኬሽን ዋጋ ምን ያህል ነው?,በእነማይ ወረዳ የሚመከረው የፎስፈረስ አተገባበር መጠን በአፈር ምርመራ ውጤት እና በልዩ የበቆሎ ዝርያ ላይ ባለው ንጥረ ነገር ላይ የተመሰረተ ነው።,Fertilizer
በቆሎ,በሸበል በረንታ ወረዳ ለበቆሎ የሚዘራበት ወቅት ምን ያህል ነው?,በሸበል በረንታ ወረዳ ለበቆሎ የሚዘራበት ወቅት በዝናብ ወቅት የአፈር እርጥበት ለመብቀል እና ቀደም ብሎ ለማደግ በቂ ነው።,Season
በቆሎ,በምስራቅ ጎጃም አርሶ አደሮች የበቆሎ በሽታን በባህላዊ አሰራር እንዴት መቆጣጠር ይችላሉ?,በምስራቅ ጎጃም የበቆሎ በሽታዎችን በባህላዊ አሰራር በመተግበር የሰብል ማሽከርከርን በመለማመድ የተበከሉ የእፅዋት ፍርስራሾችን በማውደም እና በማውደም።,Cultivation
በቆሎ,በእነማይ ወረዳ ውስጥ ለበቆሎ የሚዘራ ጥልቀት ምን ያህል ነው?,በእነማይ ወረዳ ለበቆሎ የሚሆን ተስማሚ የመትከል ጥልቀት ከ5 እስከ 8 ሴንቲሜትር ይደርሳል።,Cultivation
በቆሎ,በሸበል በረንታ ወረዳ አርሶ አደሮች በበቆሎ ማሳ ላይ ያለውን አረም እንዴት መከላከል ይችላሉ?,በበቆሎ ማሳ ላይ አረሞችን በመቆጣጠር ፀረ አረም ኬሚካሎችን በመጠቀም እና መደበኛ የእጅ አረምን በመተግበር።,Pesticide
በቆሎ,በምስራቅ ጎጃም ለበቆሎ ልማት የሚመከረው የአፈር ፒኤች መጠን ምን ያህል ነው?,በምስራቅ ጎጃም ለበቆሎ ልማት የሚመከር የአፈር ፒኤች መጠን ከ5.8 እስከ 7.0 ይደርሳል።,Soil
በቆሎ,በምዕራብ ጎጃም በበቆሎ ሰብል ላይ አርሶ አደሮች ቸልተኛነትን እንዴት መከላከል ይችላሉ?,ተገቢውን የመስክ ንፅህናን በመለማመድ እና ባዮሎጂካል ቁጥጥር ዘዴዎችን በመተግበር በበቆሎ ሰብሎች ላይ የዱላ አሰልቺዎችን መከላከል።,Pesticide
በቆሎ,በእነማይ ወረዳ በበቆሎ ሰብሎች ላይ የሚደርሱት የተለመዱ በሽታዎች ምን ምን ናቸው?,በእነማይ ወረዳ የበቆሎ ሰብሎችን የሚያጠቁ የተለመዱ በሽታዎች ዝገት ግራጫ ቅጠል ቦታ እና የሰሜኑ ቅጠል መከሰት ይገኙበታል።,Pesticide
በቆሎ,በሸበል በረንታ ወረዳ ለበቆሎ የሚመከር የናይትሮጅን አጠቃቀም መጠን ምን ያህል ነው?,ለበቆሎ የሚመከር የናይትሮጅን አጠቃቀም መጠን በአፈር ለምነት እና በሰብሉ ልዩ የእድገት ደረጃ ላይ የተመሰረተ ነው።,Fertilizer
በቆሎ,በምስራቅ ጎጃም ለበቆሎ ልማት ተስማሚ የሆነ የሙቀት መጠን ምን ያህል ነው?,በምስራቅ ጎጃም ለበቆሎ ልማት ተስማሚ የሆነ የሙቀት መጠን ከ20 እስከ 30 ዲግሪ ሴልሺየስ ነው።,Cultivation
በቆሎ,በምዕራብ ጎጃም አርሶ አደሮች የውሃ አጠቃቀምን በበቆሎ መስኖ እንዴት ማመቻቸት ይችላሉ?,ቀልጣፋ የመስኖ ዘዴዎችን በመከተል እና የአፈርን እርጥበት ደረጃ በመከታተል በበቆሎ መስኖ ላይ የውሃ አጠቃቀምን ማሳደግ።,Irrigation
በቆሎ,በእነማይ ወረዳ ከፍተኛ ምርት ለማግኘት የሚመከሩ የበቆሎ ዝርያዎች ምን ምን ናቸው?,በእነማይ ወረዳ ከፍተኛ ምርት ለማግኘት የሚመከሩ የበቆሎ ዝርያዎች BH546 BH661 እና BH1404 ያካትታሉ።,Varieties
በቆሎ,በሸበል በረንታ ወረዳ የበቆሎ ሰብሎችን የሚያጠቁ ተባዮች ምን ምን ናቸው?,በሸበል በረንታ ወረዳ የበቆሎ ሰብሎችን የሚያጠቁ የተለመዱ ተባዮች የሰራዊት ትሎች የበቆሎ ጆሮ ትሎች እና ገለባ ቦረቦረ ይገኙበታል።,Pesticide
በቆሎ,በምስራቅ ጎጃም ለበቆሎ ልማት ተስማሚ የአፈር እርጥበት ደረጃ ምን ያህል ነው?,በምስራቅ ጎጃም ለበቆሎ ልማት ተስማሚ የአፈር እርጥበት ደረጃ ከ75% እስከ 80% የመስክ አቅም አለው።,Soil
በቆሎ,በምዕራብ ጎጃም አርሶ አደሮች በበቆሎ ማሳ ላይ ያለውን የአበባ ዘር ስርጭት እንዴት ማሳደግ ይችላሉ?,በእጽዋት መካከል ትክክለኛ ርቀትን በማረጋገጥ እና ተስማሚ የአበባ ማራዘሚያዎችን በማቅረብ በበቆሎ እርሻዎች ላይ የአበባ ዱቄትን ያሻሽሉ።,Cultivation
በቆሎ,በእነማይ ወረዳ ለበቆሎ የሚመከር የፎስፈረስ አፕሊኬሽን ዋጋ ምን ያህል ነው?,የሚመከረው ፎስፎረስ በበቆሎ አተገባበር ዋጋ በአፈር ምርመራ ውጤቶች እና በልዩ የበቆሎ ዝርያ ላይ ባለው ንጥረ ነገር ላይ የተመሰረተ ነው።,Fertilizer
በቆሎ,በሸበል በረንታ ወረዳ ለበቆሎ የሚዘራበት ወቅት ምን ያህል ነው?,በሸበል በረንታ ወረዳ ለበቆሎ የሚዘራበት ወቅት የዝናብ ወቅት ነው።,Season
በቆሎ,በምስራቅ ጎጃም አርሶ አደሮች የበቆሎ በሽታን በባህላዊ አሰራር እንዴት መቆጣጠር ይችላሉ?,የሰብል ማሽከርከርን በመለማመድ እና የተበከሉ የእፅዋት ፍርስራሾችን በማስወገድ የበቆሎ በሽታዎችን በባህላዊ ልምዶች ይቆጣጠሩ።,Cultivation
በቆሎ,በእነማይ ወረዳ ለበቆሎ የሚመከር የክፍተት መስፈርቶች ምን ምን ናቸው?,በእነማይ ወረዳ ለበቆሎ የሚመከር የክፍተት መስፈርቶች ከ75 እስከ 90 ሴንቲ ሜትር በእጽዋት መካከል ይገኛሉ።,Cultivation
በቆሎ,በሸበል በረንታ ወረዳ በበቆሎ ማሳ ላይ አርሶ አደሮች የተባይ ተባዮችን እንዴት መቆጣጠር ይችላሉ?,የተቀናጁ የተባይ መቆጣጠሪያ ስልቶችን በመጠቀም እና የወረራ ምልክቶችን በመከታተል በበቆሎ ማሳ ላይ ያሉ ነፍሳትን ይቆጣጠሩ።,Pesticide
በቆሎ,በምስራቅ ጎጃም ለበቆሎ ልማት ተስማሚ የአፈር ዓይነቶች ምን ምን ናቸው?,በምስራቅ ጎጃም ለበቆሎ ልማት ተስማሚ የአፈር ዓይነቶች ለምለም እና ለደረቅ አፈር ይጠቀሳሉ።,Soil
በቆሎ,በምዕራብ ጎጃም ለቆሎ የፖታስየም አተገባበር የሚመከሩት መጠኖች ምን ያህል ናቸው?,የሚመከር የፖታስየም አጠቃቀም መጠን ለበቆሎ በአፈር ምርመራ ውጤቶች እና በሰብሉ ልዩ ንጥረ ነገር ፍላጎቶች ላይ የተመሰረተ ነው።,Fertilizer
በቆሎ,በእነማይ ወረዳ በነፍሳት የሚተላለፉ የተለመዱ በሽታዎች ምን ምን ናቸው?,በእነማይ ወረዳ በነፍሳት የሚተላለፉ የተለመዱ በሽታዎች የበቆሎ ዝርያ ቫይረስ እና የበቆሎ ሞዛይክ ቫይረስ ይገኙበታል።,Pesticide
በቆሎ,በሸበል በረንታ ወረዳ አርሶ አደሮች በበቆሎ ሰብሎች ላይ ያለውን የውሃ ችግር እንዴት መቋቋም ይችላሉ?,ቀልጣፋ የመስኖ ዘዴዎችን በመለማመድ እና የመጥለቅያ ዘዴዎችን በመተግበር በበቆሎ ሰብሎች ላይ ያለውን የውሃ ጭንቀት መቆጣጠር።,Irrigation
በቆሎ,በምስራቅ ጎጃም ለቆሎ አዝመራ ምን አይነት ተስማሚ ዘዴዎች አሉ?,በምስራቅ ጎጃም ላሉ የበቆሎ አሰባሰብ ተስማሚ ዘዴዎች በእጅ መሰብሰብ ወይም በሜካኒካል ማጨጃ መጠቀምን ያጠቃልላል።,Cultivation
በቆሎ,በምዕራብ ጎጃም አርሶ አደሮች በበቆሎ ሰብሎች ላይ መጠለያን እንዴት መከላከል ይችላሉ?,በበቆሎ ሰብሎች ላይ ማረፊያን የሚቋቋሙ ዝርያዎችን በመምረጥ እና ተገቢውን የድጋፍ መዋቅሮችን በመስጠት መከላከል።,Cultivation
በቆሎ,በእነማይ ወረዳ ውስጥ ለበቆሎ የሚመከር የማይክሮ ኤለመንት አፕሊኬሽን ተመኖች ምን ምን ናቸው?,ለበቆሎ የሚመከር የማይክሮ ኤነርጂ አተገባበር ዋጋ በአፈር እጥረት እና በተወሰኑ የንጥረ ነገሮች ፍላጎቶች ላይ የተመሰረተ ነው።,Fertilizer
በቆሎ,በሸበል በረንታ ወረዳ በበቆሎ ማሳ ላይ የሚገኙት የአረም ዝርያዎች ምን ምን ናቸው?,በሸበል በረንታ ወረዳ በበቆሎ ማሳ ላይ የሚገኙ የተለመዱ የአረም ዝርያዎች የአሳማ ቀበሮ እና የባርኔጣ ሳር ይገኙበታል።,Pesticide
በቆሎ,በምስራቅ ጎጃም ለበቆሎ ልማት ተስማሚ የአፈር ማስወገጃ መስፈርቶች ምንድ ናቸው?,በምስራቅ ጎጃም ለበቆሎ ልማት ተስማሚ የአፈር ማራገፊያ መስፈርቶች የውሃ መቆራረጥን ለመከላከል የደረቀ አፈርን ያጠቃልላል።,Soil
